Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2016-12-11,2016121108,11,3,3.0,12:28,13,1648.0,5.0,NO,42.0,58.0,13,9,0.0,0.0,NO,TB,"(12:28) (Shotgun) D.Brees pass short right to W.Snead to NO 49 for 7 yards (B.Grimes, K.Alexander). PENALTY on NO-W.Snead, Taunting, 15 yards, enforced at NO 49.",1,7,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Short,3,4,0,right,0,,,None,0,,,W.Snead,00-0030663,1,,,,B.Grimes,K.Alexander,,,0,,,0,0,,1,NO,,W.Snead,15,8.0,13.0,-5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0019560481649489,0.1632938932862559,0.0023286047859112,0.2582671499106377,0.2823677901566366,0.0051984427048589,0.2865880709907505,0.0,0.0,0.5612078140098267,-2.3926569315160187,-1.1933569797036798,-1.1992999518123388,0.6600104480265656,0.3399895519734344,0.7420287921334223,0.2579712078665777,0.3399895519734344,-0.0820183441068567,-0.0417852582980008,-0.0402330858088558,2016
2016-12-11,2016121108,11,3,4.0,12:10,13,1630.0,18.0,NO,34.0,66.0,21,9,0.0,1.0,NO,TB,"(12:10) (Punt formation) T.Morstead punts 51 yards to TB 15, Center-J.Drescher, out of bounds.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0027361435799245,0.2655014538704645,0.0056703549841395,0.3858007843915247,0.1687559541800932,0.00600271613662,0.1655325928572334,0.0,0.0,-1.831449117506192,1.950303537895368,,,0.7420287921334223,0.2579712078665777,0.6524908415990027,0.3475091584009973,0.2579712078665777,0.0895379505344195,,,2016
2016-12-11,2016121108,12,3,1.0,12:01,13,1621.0,9.0,TB,15.0,85.0,10,8,0.0,0.0,TB,NO,(12:01) L.Wester reported in as eligible.  J.Winston pass short left to D.Martin to TB 23 for 8 yards (N.Stupar).,1,8,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Short,6,2,0,left,0,,,None,0,,,D.Martin,00-0029613,1,,,,N.Stupar,,,,0,,,0,0,,0,,,,0,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0033628678786101,0.1955050363021883,0.00974228187133,0.3039388117389245,0.1950217542197244,0.0034706128302419,0.2889586351589805,0.0,0.0,-0.1188544203891757,0.8829491362848565,0.2996597333370916,0.5832894029477649,0.6524908415990027,0.3475091584009973,0.6846341368467291,0.3153658631532708,0.6524908415990027,0.0321432952477264,0.0109410283801605,0.0212022668675658,2016
2016-12-11,2016121108,12,3,2.0,11:38,12,1598.0,23.0,TB,23.0,77.0,2,15,0.0,1.0,TB,NO,"(11:38) D.Martin left end to TB 30 for 7 yards (B.Webb, T.Davison).",1,7,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Martin,00-0029613,1,left,end,,None,0,,,,B.Webb,T.Davison,,,0,,,0,0,,0,,,,0,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0033925270755919,0.172943412710894,0.0043980339236084,0.259594068114304,0.1973744114189285,0.0038653125755576,0.3584322341811153,0.0,0.0,0.7640947158956808,0.5946792662150229,,,0.6846341368467291,0.3153658631532708,0.7059322816089474,0.2940677183910526,0.6846341368467291,0.0212981447622182,,,2016
2016-12-11,2016121108,12,3,1.0,11:00,11,1560.0,38.0,TB,30.0,70.0,10,20,0.0,1.0,TB,NO,"(11:00) J.Winston pass incomplete short middle to M.Evans. PENALTY on NO-B.Webb, Defensive Holding, 5 yards, enforced at TB 30 - No Play.",1,0,0,0,,,,0,0,,No Play,J.Winston,None,1,Incomplete Pass,Short,0,0,0,middle,0,,,None,0,,,M.Evans,None,0,,,,,,,,0,,,0,0,,1,NO,Defensive Holding,B.Webb,5,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0032514544109129,0.1440950711912718,0.0028985545898482,0.2230066581849701,0.2527854363732883,0.0036386347417636,0.3703241905079449,0.0,0.0,1.3587739821107037,0.4523495586737946,,,0.7059322816089474,0.2940677183910526,0.7218338067276889,0.278166193272311,0.7059322816089474,0.0159015251187415,,,2016
2016-12-11,2016121108,12,3,1.0,10:55,11,1555.0,5.0,TB,35.0,65.0,10,2,0.0,0.0,TB,NO,"(10:55) (Shotgun) D.Martin up the middle to TB 32 for -3 yards (N.Fairley). PENALTY on TB-D.Smith, Unnecessary Roughness, 15 yards, enforced at TB 32.",1,-3,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Martin,00-0029613,1,middle,,,None,0,,,,N.Fairley,,,,0,,,0,0,,1,TB,,D.Smith,15,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0029702255062177,0.1279717495039071,0.0019029188774567,0.1978708422393475,0.2707191349308342,0.0036345569323188,0.3949305720099178,0.0,0.0,1.8111235407844983,-2.9827092798091823,,,0.7218338067276889,0.278166193272311,0.613394454831482,0.3866055451685179,0.7218338067276889,-0.1084393518962069,,,2016
2016-12-11,2016121108,12,3,2.0,10:35,11,1535.0,20.0,TB,17.0,83.0,28,4,0.0,0.0,TB,NO,"(10:35) (Shotgun) J.Winston pass short right to B.Myers to TB 26 for 9 yards (S.Moore, D.Onyemata).",1,9,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Short,5,4,0,right,0,,,None,0,,,B.Myers,00-0027135,1,,,,S.Moore,D.Onyemata,,,0,,,0,0,,0,,,,0,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0044192177995071,0.2270396582356386,0.011922070001289,0.3594577411465992,0.1779622552318256,0.003739721016091,0.2154593365690493,0.0,0.0,-1.171585739024684,0.0239118554900117,-0.4576919012753049,0.4816037567653166,0.613394454831482,0.3866055451685179,0.6140353737208529,0.385964626279147,0.613394454831482,0.0006409188893709006,-0.016445651843902,0.0170865707332729,2016
2016-12-11,2016121108,12,3,3.0,09:57,10,1497.0,38.0,TB,26.0,74.0,19,4,0.0,0.0,TB,NO,(9:57) (Shotgun) J.Winston sacked at TB 19 for -7 yards (N.Fairley).,1,-7,0,0,,,,0,0,,Sack,,00-0031503,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,N.Fairley,,,,0,,,1,0,,0,,,,0,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0045491978317256,0.2303484508808737,0.0065039900768816,0.3576222556847512,0.1804982607552484,0.0050208913208817,0.2154569534496374,0.0,0.0,-1.1476738835346725,-1.788243767671319,,,0.6140353737208529,0.385964626279147,0.5511352432843745,0.4488647567156255,0.6140353737208529,-0.0629001304364784,,,2016
2016-12-11,2016121108,12,3,4.0,09:17,10,1457.0,40.0,TB,19.0,81.0,26,4,0.0,1.0,TB,NO,"(9:17) (Punt formation) B.Anger punts 57 yards to NO 24, Center-A.DePaola. T.Lewis to NO 40 for 16 yards (C.Brate). PENALTY on NO-S.Barrington, Illegal Block Above the Waist, 10 yards, enforced at NO 30.",1,16,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,T.Lewis,,C.Brate,,,,0,,,0,0,,1,NO,,S.Barrington,10,13.0,8.0,5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0055990546043437,0.3189981909301221,0.0099200775085793,0.4500260900334158,0.0734088342106388,0.0046922129573544,0.1373555397555458,0.0,0.0,-2.9359176512059912,2.5053966652558364,,,0.5511352432843745,0.4488647567156255,0.670717244600632,0.329282755399368,0.5511352432843745,0.1195820013162575,,,2016
2016-12-11,2016121108,13,3,1.0,09:04,10,1444.0,13.0,NO,20.0,80.0,10,7,0.0,0.0,NO,TB,"(9:04) T.Hightower right guard to NO 24 for 4 yards (S.Siliga, A.Spence).",1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Cadet,00-0026289,1,right,guard,,None,0,,,,S.Siliga,A.Spence,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0062918374445169,0.176847692416898,0.0064980766626473,0.2728965316762411,0.2150714562414034,0.0035278538744859,0.318866551683807,0.0,0.0,0.4305209859501551,-0.1032845215580695,,,0.670717244600632,0.329282755399368,0.6753669619275098,0.3246330380724901,0.329282755399368,-0.0046497173268778,,,2016
2016-12-11,2016121108,13,3,2.0,08:31,9,1411.0,33.0,NO,24.0,76.0,6,7,0.0,0.0,NO,TB,(8:31) D.Brees pass short left to B.Cooks to NO 27 for 3 yards (J.Elliott).,1,3,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Short,0,3,0,left,0,,,None,0,,,B.Cooks,00-0031236,1,,,,J.Elliott,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0069165469675633,0.1825133409029681,0.0052907271753349,0.2786219799173159,0.2078643285994476,0.0038865439974123,0.3149065324399577,0.0,0.0,0.3272364643920855,-0.1867183119185023,-0.942630159125702,0.7559118472071997,0.6753669619275098,0.3246330380724901,0.6832197823970456,0.3167802176029543,0.3246330380724901,-0.0078528204695358,-0.0331628720769123,0.0253100516073764,2016
2016-12-11,2016121108,13,3,3.0,07:52,8,1372.0,39.0,NO,27.0,73.0,3,12,0.0,0.0,NO,TB,(7:52) (Shotgun) D.Brees pass short middle to B.Cooks to NO 32 for 5 yards (K.Tandy).,1,5,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Short,3,2,0,middle,0,,,None,0,,,B.Cooks,00-0031236,1,,,,K.Tandy,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,3,3,3,3,3,0.0075736080307541,0.1953493554712862,0.0051696849331254,0.2917397665909543,0.1759347940829941,0.003669992718962,0.3205627981719238,0.0,0.0,0.1405181524735832,1.4584602645355074,1.2686467257217322,0.1898135388137751,0.6832197823970457,0.3167802176029543,0.6219753068662399,0.3780246931337601,0.3167802176029543,0.0612444755308058,0.0448191499558076,0.0164253255749981,2016
2016-12-11,2016121108,13,3,,07:13,8,1333.0,39.0,NO,27.0,27.0,0,12,0.0,,,,Timeout #1 by NO at 07:13.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,TB,NO,1,NO,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,2016
2016-12-11,2016121108,13,3,1.0,07:13,8,1333.0,0.0,NO,32.0,68.0,10,11,0.0,0.0,NO,TB,(7:13) S.Kelemete reported in as eligible.  T.Cadet left guard to NO 31 for -1 yards (K.Alexander).,1,-1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,S.Kelemete,00-0029205,1,left,guard,,None,0,,,,K.Alexander,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0077156619659014,0.1355761396235811,0.0024087837477021,0.2079655414685912,0.2600332723398766,0.0035841658689369,0.3827164349854104,0.0,0.0,1.5989784170090906,-0.8657856509607298,,,0.6219753068662399,0.3780246931337601,0.6545605175083873,0.3454394824916127,0.3780246931337601,-0.0325852106421473,,,2016
2016-12-11,2016121108,13,3,2.0,06:34,7,1294.0,39.0,NO,31.0,69.0,11,76,0.0,0.0,NO,TB,"(6:34) (Shotgun) PENALTY on TB-W.Gholston, Neutral Zone Infraction, 5 yards, enforced at NO 31 - No Play.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,1,TB,Neutral Zone Infraction,W.Gholston,5,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0095938731801602,0.1637647272931557,0.0037391851377465,0.2525659797979087,0.243192745450107,0.0039310967096185,0.3232123924313033,0.0,0.0,0.7331927660483608,0.7771602266204223,,,0.6545605175083873,0.3454394824916127,0.6266823885120826,0.3733176114879174,0.3454394824916127,0.0278781289963047,,,2016
2016-12-11,2016121108,13,3,2.0,06:29,7,1289.0,5.0,NO,36.0,64.0,6,54,0.0,1.0,NO,TB,(6:29) (Shotgun) D.Brees pass deep right to B.Cooks to TB 26 for 38 yards (K.Tandy).,1,38,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Deep,38,0,0,right,0,,,None,0,,,B.Cooks,00-0031236,1,,,,K.Tandy,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0088873973544424,0.1386585982907546,0.0022503725508934,0.2112561332284052,0.2609074435523364,0.0038760501155027,0.374164004907665,0.0,0.0,1.510352992668783,2.731605104564085,2.731605104564085,0.0,0.6266823885120826,0.3733176114879174,0.5339679216175806,0.4660320783824195,0.3733176114879174,0.092714466894502,0.092714466894502,0.0,2016
2016-12-11,2016121108,13,3,1.0,05:42,6,1242.0,47.0,TB,26.0,26.0,10,62,0.0,0.0,NO,TB,"(5:42) T.Hightower left guard to TB 18 for 8 yards (K.Alexander, S.Siliga).",1,8,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Hightower,00-0026289,1,left,guard,,None,0,,,,K.Alexander,S.Siliga,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.003500423654934,0.0397768070197096,5.579992583190769e-05,0.060431551610976,0.3687794675581791,0.0028218149733257,0.5246341352570434,0.0,0.0,4.241958097232867,0.2706546329587853,,,0.5339679216175806,0.4660320783824195,0.5261262751297979,0.4738737248702021,0.4660320783824195,0.0078416464877826,,,2016
2016-12-11,2016121108,13,3,2.0,05:01,6,1201.0,41.0,TB,18.0,18.0,2,68,0.0,1.0,NO,TB,(5:01) D.Brees pass short right to W.Snead pushed ob at TB 12 for 6 yards (J.Elliott).,1,6,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Short,6,0,0,right,0,,,None,0,,,W.Snead,00-0030663,1,,,,J.Elliott,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0033206386993227,0.0291219679593504,4.288338573373219e-05,0.0436241957787139,0.3873458648102887,0.0024829937409658,0.5340614556256245,0.0,0.0,4.512612730191653,0.1370877212891343,0.1370877212891343,0.0,0.5261262751297979,0.4738737248702021,0.5223371946621157,0.4776628053378843,0.4738737248702021,0.0037890804676822,0.0037890804676822,0.0,2016
2016-12-11,2016121108,13,3,1.0,04:32,5,1172.0,29.0,TB,12.0,12.0,10,76,0.0,0.0,NO,TB,"(4:32) T.Hightower up the middle to TB 4 for 8 yards (K.Tandy, B.McDougald).",1,8,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Hightower,00-0026289,1,middle,,,None,0,,,,K.Tandy,B.McDougald,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0029463205393741,0.0246447051881525,1.482309010916581e-05,0.0372660785746136,0.3873061593252753,0.0024290215410787,0.5453928917413965,0.0,0.0,4.649700451480787,0.1179896512716132,,,0.5223371946621156,0.4776628053378843,0.5193841345440344,0.4806158654559655,0.4776628053378843,0.0029530601180811,,,2016
2016-12-11,2016121108,13,3,2.0,03:52,4,1132.0,40.0,TB,4.0,4.0,2,76,0.0,0.0,NO,TB,(3:52) D.Brees pass incomplete short right to T.Hightower.,1,0,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Incomplete Pass,Short,0,0,0,right,0,,,None,0,,,T.Hightower,00-0026289,0,,,,,,,,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0027299992125786,0.0174677725735285,1.3087973954797014e-05,0.0261787526877596,0.4154172540687564,0.0020465662710019,0.5361465672124199,0.0,0.0,4.7676901027524,-0.6811893426439317,0.4540042875634409,-1.1351936302073726,0.5193841345440344,0.4806158654559655,0.542453057613933,0.4575469423860668,0.4806158654559655,-0.0230689230698986,0.0150488800546313,-0.03811780312453,2016
2016-12-11,2016121108,13,3,3.0,03:45,4,1125.0,7.0,TB,4.0,4.0,2,76,0.0,0.0,NO,TB,"(3:45) (Shotgun) D.Brees pass short right to B.Cooks for 4 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) D.Brees pass incomplete short right to B.Cooks.",1,4,0,1,,,,0,0,,Pass,D.Brees,00-0020531,1,Incomplete Pass,Short,4,0,0,right,0,,,None,0,,,B.Cooks,00-0031236,0,,,,,,,,0,,,0,1,Reversed,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.003135895287306,0.0202727835914869,2.82094168771594e-05,0.0324578436994054,0.5558135471229225,0.0021804503860517,0.3861112704959502,0.0,0.0,4.086500760108469,-1.1302584967535494,2.913499239891532,-4.04375773664508,0.5424530576139331,0.4575469423860668,0.5814874633497578,0.4185125366502423,0.4575469423860668,-0.0390344057358245,0.0984280245320342,-0.1374624302678588,2016
2016-12-11,2016121108,13,3,4.0,03:39,4,1119.0,6.0,TB,4.0,4.0,2,76,0.0,0.0,NO,TB,"(3:39) (Field Goal formation) W.Lutz 22 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,22.0,0,,,0,0,,0,,,,0,8.0,13.0,-5.0,5.0,TB,NO,0,None,2,3,2,3,2,0.0004242474442782225,0.0029106740313587,5.214614280119104e-05,0.004386074640146,0.9872174879391696,0.0001873904435224532,0.0048219793587237,0.0,0.0,2.9562422633549192,0.0437577366450807,,,0.5814874633497578,0.4185125366502423,0.5774271501756125,0.4225728498243876,0.4185125366502423,0.0040603131741452,,,2016
2016-12-11,2016121108,14,3,,03:35,4,1115.0,4.0,NO,35.0,35.0,0,0,0.0,,TB,NO,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.021196714768586,0.1553679490184403,0.0042001549785709,0.2366087381846452,0.2325982074042832,0.0034801287379506,0.3465481069075234,0.0,0.0,0.9998263037364348,0.0,,,0.5774271501756124,0.4225728498243876,0.5774271501756124,0.4225728498243876,0.5774271501756124,0.0,,,2016
2016-12-11,2016121108,14,3,1.0,03:35,4,1115.0,0.0,TB,25.0,75.0,10,0,0.0,0.0,TB,NO,(3:35) (Shotgun) J.Winston pass incomplete short right to R.Shepard [D.Tapp].,1,0,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Incomplete Pass,Short,15,0,1,right,0,,,None,0,,,R.Shepard,00-0030147,0,,,,,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.021196714768586,0.1553679490184403,0.0042001549785709,0.2366087381846452,0.2325982074042832,0.0034801287379506,0.3465481069075234,0.0,0.0,0.9998263037364348,-0.7512060584425073,1.317460089949277,-2.0686661483917845,0.5774271501756124,0.4225728498243876,0.5502202479856745,0.4497797520143255,0.5774271501756124,-0.0272069021899379,0.0496837787473076,-0.0768906809372456,2016
2016-12-11,2016121108,14,3,2.0,03:26,4,1106.0,9.0,TB,25.0,75.0,10,0,0.0,0.0,TB,NO,(3:26) (Shotgun) J.Winston pass incomplete short left to J.Huff.,1,0,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Incomplete Pass,Short,0,0,0,left,0,,,None,0,,,J.Huff,00-0030990,0,,,,,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0225970547647875,0.1808425197182459,0.0054123037056391,0.2759909707073155,0.2132888569198663,0.003807084647493,0.2980612095366524,0.0,0.0,0.2486202452939274,-0.9836804816338652,-0.983064352788368,-0.0006161288454971103,0.5502202479856745,0.4497797520143255,0.5158990224183145,0.4841009775816854,0.5502202479856745,-0.0343212255673599,-0.0343213267456068,1.011782468918199e-07,2016
2016-12-11,2016121108,14,3,3.0,03:22,4,1102.0,4.0,TB,25.0,75.0,10,12,0.0,1.0,TB,NO,(3:22) (Shotgun) J.Winston pass short right to C.Brate to TB 37 for 12 yards (K.Crawley).,1,12,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Short,12,0,0,right,0,,,None,0,,,C.Brate,00-0031273,1,,,,K.Crawley,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0226201484339908,0.2187564970417765,0.0063629140646431,0.3300824287868958,0.1722271756433094,0.004365058942534,0.2455857770868503,0.0,0.0,-0.7350602363399377,2.813073897073464,2.813073897073464,0.0,0.5158990224183145,0.4841009775816854,0.6181856109997341,0.3818143890002659,0.5158990224183145,0.1022865885814195,0.1022865885814195,0.0,2016
2016-12-11,2016121108,14,3,1.0,02:43,3,1063.0,39.0,TB,37.0,63.0,10,13,0.0,0.0,TB,NO,(2:43) J.Rodgers right tackle to TB 38 for 1 yard (S.Anthony).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,J.Rodgers,00-0028083,1,right,tackle,,None,0,,,,S.Anthony,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0200688513860962,0.1168610474078221,0.0015288928542181,0.1773041456061217,0.2748814587583991,0.0034699992556629,0.4058856047316796,0.0,0.0,2.0780136607335264,-0.5399730691452533,,,0.6181856109997341,0.3818143890002659,0.5978469357042918,0.4021530642957082,0.6181856109997341,-0.0203386752954423,,,2016
2016-12-11,2016121108,14,3,2.0,02:04,3,1024.0,39.0,TB,38.0,62.0,9,30,0.0,1.0,TB,NO,(2:04) (Shotgun) J.Winston pass deep middle to J.Huff to NO 45 for 17 yards (V.Bell).,1,17,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Deep,17,0,0,middle,0,,,None,0,,,J.Huff,00-0030990,1,,,,V.Bell,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0242241674257821,0.1331741778660627,0.0020909298712364,0.2027313297926836,0.2711589707493179,0.0037911177669305,0.3628293065279865,0.0,0.0,1.538040591588273,1.8225923521342653,1.8225923521342653,0.0,0.5978469357042918,0.4021530642957082,0.6694273973658158,0.3305726026341842,0.5978469357042918,0.0715804616615239,0.0715804616615239,0.0,2016
2016-12-11,2016121108,14,3,1.0,01:28,2,988.0,36.0,NO,45.0,45.0,10,29,0.0,0.0,TB,NO,(1:28) (No Huddle) J.Rodgers up the middle to NO 46 for -1 yards (C.Jordan).,1,-1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Martin,00-0028083,1,middle,,,None,0,,,,C.Jordan,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0169003942790249,0.0705370296786608,0.0003107052312967942,0.1064351979384838,0.3267051594229657,0.0031968487250741,0.4759146647244938,0.0,0.0,3.360632943722538,-0.6524282965015828,,,0.6694273973658158,0.3305726026341842,0.6448200439977217,0.3551799560022782,0.6694273973658158,-0.024607353368094,,,2016
2016-12-11,2016121108,14,3,2.0,00:48,1,948.0,40.0,NO,46.0,46.0,11,38,0.0,0.0,TB,NO,(:48) (Shotgun) J.Winston pass short right to C.Sims to NO 37 for 9 yards (N.Fairley).,1,9,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Short,0,9,0,right,0,,,None,0,,,C.Sims,00-0031390,1,,,,N.Fairley,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0221024777323491,0.0873729965883964,0.0006552224523601201,0.1336725242563024,0.3420949600864787,0.0035311721526492,0.4105706467314639,0.0,0.0,2.708204647220956,0.5227282328048104,-0.8800223204520856,1.402750553256896,0.6448200439977217,0.3551799560022782,0.6667308206401922,0.3332691793598078,0.6448200439977217,0.0219107766424704,-0.0344571410423693,0.0563679176848397,2016
2016-12-11,2016121108,14,3,3.0,00:09,1,909.0,39.0,NO,37.0,37.0,2,68,0.0,0.0,TB,NO,"(:09) (Shotgun) J.Winston pass short right to C.Sims to NO 24 for 13 yards (J.Byrd). Penalty on NO, Defensive Holding, declined. Penalty on NO-V.Bell, Defensive Holding, declined.",1,13,0,0,,,,0,0,,Pass,J.Winston,00-0031503,1,Complete,Short,10,3,0,right,0,,,None,0,,,C.Sims,00-0031390,1,,,,J.Byrd,,,,0,,,0,0,,0,,,,0,13.0,11.0,2.0,2.0,TB,NO,0,None,3,3,2,3,2,0.0212709606412324,0.0674556169071564,0.00038126403386449126,0.10276921912721,0.3719945282787282,0.0030871338426819,0.4330412771691265,0.0,0.0,3.230932880025766,1.0803698266046915,0.9753090457690003,0.1050607808356911,0.6667308206401922,0.3332691793598078,0.709143091486278,0.290856908513722,0.6667308206401922,0.0424122708460857,0.0382686290689167,0.004143641777169,2016
2016-12-11,2016121108,14,3,,00:00,0,900.0,9.0,NO,37.0,37.0,0,51,0.0,,,,END QUARTER 3,1,0,0,0,,,,0,0,,Quarter End,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,TB,NO,0,None,2,3,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,2016
